delivery_id,order_id,rider_id,delivery_status,delivery_time
778,12621,24,Delivered,02:44:00
779,18715,4,Delivered,02:17:00
780,17283,29,Failed,22:44:00
781,13380,5,Delivered,02:52:00
782,17302,29,Delivered,11:29:00
783,19858,30,Delivered,06:29:00
784,15606,29,Delivered,18:54:00
785,19814,26,Delivered,16:13:00
786,15787,19,Delivered,19:35:00
787,18519,26,Delivered,14:06:00
788,16851,27,Delivered,22:33:00
789,11517,30,Delivered,22:42:00
790,15099,30,Delivered,07:07:00
791,17637,3,Delivered,21:31:00
792,19086,7,Delivered,02:25:00
793,18024,9,In Transit,21:13:00
794,12393,13,In Transit,05:51:00
795,10587,15,Delivered,12:00:00
796,13520,5,Delivered,14:34:00
797,17654,29,Failed,09:30:00
798,18947,27,Delivered,03:35:00
799,10851,27,Delivered,08:54:00
800,10336,8,Delivered,00:31:00
801,16635,32,Failed,18:44:00
802,18973,20,Delivered,00:58:00
803,17494,10,Delivered,11:19:00
804,12869,13,Delivered,20:36:00
805,14873,29,Delivered,01:19:00
806,13551,8,Delivered,15:23:00
807,13843,29,Delivered,00:36:00
808,17263,31,Delivered,12:11:00
809,15825,30,Delivered,18:45:00
810,10024,22,Delivered,13:27:00
811,11454,21,Delivered,01:30:00
812,11685,12,Delivered,12:27:00
813,12311,11,Delivered,07:19:00
814,19064,2,Delivered,09:38:00
815,19407,2,Delivered,13:44:00
816,10382,34,Delivered,23:37:00
817,15815,3,In Transit,15:51:00
818,15551,16,Delivered,11:47:00
819,19309,4,Delivered,11:08:00
820,11619,23,Delivered,00:03:00
821,10790,20,Delivered,17:28:00
822,15984,25,In Transit,23:02:00
823,18673,30,Delivered,10:52:00
824,14476,18,Delivered,11:33:00
825,15607,11,Failed,16:42:00
826,19313,29,Delivered,18:10:00
827,15649,17,Delivered,07:56:00
828,16217,26,Delivered,01:53:00
829,12287,23,Delivered,04:40:00
830,19994,20,Failed,06:45:00
831,17579,2,Delivered,16:39:00
832,11184,24,In Transit,07:18:00
833,16002,31,Failed,12:42:00
834,15091,27,Delivered,17:53:00
835,12517,2,Delivered,22:13:00
836,14123,14,Delivered,14:02:00
837,15522,4,Delivered,21:05:00
838,15628,13,Delivered,01:48:00
839,18361,8,Delivered,02:58:00
840,15873,2,Delivered,16:49:00
841,18613,6,In Transit,06:58:00
842,17728,31,Delivered,21:40:00
843,15969,10,Delivered,20:13:00
844,11181,21,In Transit,05:12:00
845,18763,10,Delivered,00:53:00
846,18236,23,Delivered,12:30:00
847,12819,3,Delivered,22:38:00
848,19965,32,Delivered,05:58:00
849,18704,20,Delivered,07:35:00
850,16609,10,Delivered,19:41:00
851,12821,29,Delivered,23:26:00
852,17536,34,Failed,12:11:00
853,12261,20,Delivered,04:36:00
854,12240,8,Delivered,08:25:00
855,16022,7,Delivered,09:34:00
856,10783,6,Delivered,05:19:00
857,10933,11,Delivered,20:51:00
858,16203,18,In Transit,04:18:00
859,12413,29,Delivered,16:52:00
860,16998,25,Delivered,04:56:00
861,19116,21,Delivered,13:17:00
862,11157,3,Delivered,06:42:00
863,18108,18,Delivered,16:46:00
864,15806,24,Delivered,12:18:00
865,14880,10,Delivered,08:01:00
866,13310,27,Delivered,08:38:00
867,18962,12,Delivered,11:21:00
868,11703,7,Delivered,18:36:00
869,12493,17,Delivered,07:49:00
870,13707,1,Failed,02:34:00
871,18277,26,Delivered,19:03:00
872,10287,15,Delivered,18:01:00
873,11609,33,Delivered,14:06:00
874,16632,31,Delivered,10:59:00
875,18279,1,Delivered,07:15:00
876,17316,8,Delivered,18:04:00
877,12253,12,Delivered,21:20:00
878,17416,19,Delivered,21:24:00
879,18366,25,In Transit,15:59:00
880,11892,32,Delivered,11:39:00
881,15063,12,Delivered,04:26:00
882,16121,13,Delivered,15:23:00
883,10564,28,In Transit,14:12:00
884,10292,1,Delivered,19:21:00
885,14717,6,Delivered,00:21:00
886,17709,8,In Transit,04:56:00
887,16350,4,Delivered,19:38:00
888,10170,5,Delivered,21:40:00
889,10268,25,Delivered,08:10:00
890,14639,22,In Transit,09:32:00
891,17078,28,In Transit,02:27:00
892,13356,23,In Transit,08:43:00
893,18280,4,Delivered,11:39:00
894,10316,4,In Transit,17:51:00
895,16729,21,Delivered,19:43:00
896,19496,2,Delivered,03:18:00
897,14068,7,Delivered,02:55:00
898,10246,16,Delivered,11:25:00
899,10253,17,Delivered,18:49:00
900,11112,20,Delivered,04:10:00
901,14802,23,In Transit,12:46:00
902,11714,34,Delivered,01:42:00
903,10051,11,Delivered,18:21:00
904,11836,34,In Transit,20:23:00
905,17897,33,Delivered,06:49:00
906,13384,26,Delivered,18:24:00
907,16411,2,Delivered,01:07:00
908,14314,23,Delivered,14:42:00
909,10873,22,Delivered,16:57:00
910,11255,34,Delivered,09:44:00
911,18882,15,In Transit,14:18:00
912,15852,10,Delivered,06:11:00
913,15703,15,Delivered,01:43:00
914,18104,29,Delivered,18:31:00
915,12099,23,Delivered,23:05:00
916,15129,17,Delivered,08:09:00
917,10249,9,In Transit,11:02:00
918,16562,9,Delivered,20:34:00
919,11340,16,Delivered,03:31:00
920,17018,33,In Transit,08:52:00
921,12111,31,Delivered,09:25:00
922,11570,6,Delivered,10:05:00
923,11727,10,Delivered,00:09:00
924,18385,16,Delivered,20:59:00
925,16941,4,In Transit,20:30:00
926,14396,22,Delivered,05:12:00
927,12421,13,Delivered,21:56:00
928,13046,16,Delivered,03:09:00
929,15504,29,In Transit,03:41:00
930,13704,6,In Transit,00:54:00
931,18192,26,Delivered,03:01:00
932,15332,11,Delivered,23:32:00
933,19809,24,Delivered,23:59:00
934,10448,29,Delivered,11:03:00
935,17895,3,In Transit,16:41:00
936,18729,10,In Transit,12:37:00
937,17829,1,In Transit,22:15:00
938,11769,26,Delivered,12:19:00
939,16809,12,In Transit,18:31:00
940,14705,14,In Transit,12:49:00
941,13870,25,Delivered,13:39:00
942,11656,8,Delivered,14:21:00
943,13188,4,Delivered,06:26:00
944,10684,28,Delivered,17:59:00
945,14171,7,Failed,21:31:00
946,14478,10,Delivered,21:03:00
947,10462,2,Delivered,18:33:00
948,15765,26,Delivered,23:36:00
949,17523,14,Delivered,22:26:00
950,14503,16,In Transit,02:22:00
951,19710,17,Delivered,00:08:00
952,10319,22,Delivered,06:25:00
953,11146,4,Delivered,20:27:00
954,15095,19,Delivered,22:14:00
955,11394,2,Delivered,04:56:00
956,16624,9,In Transit,13:35:00
957,11502,19,Delivered,21:39:00
958,16409,16,Delivered,13:43:00
959,10377,25,Delivered,08:12:00
960,10411,18,Delivered,21:24:00
961,11661,23,Failed,20:54:00
962,13152,21,Delivered,11:48:00
963,11624,11,Delivered,07:18:00
964,15610,4,Delivered,22:52:00
965,18533,25,Delivered,08:33:00
966,15803,32,Delivered,06:46:00
967,15307,30,Delivered,08:40:00
968,17087,26,Delivered,18:15:00
969,18898,34,In Transit,18:16:00
970,17489,9,Delivered,05:52:00
971,19616,12,Delivered,07:54:00
972,19218,2,In Transit,01:02:00
973,11673,5,Failed,07:43:00
974,12359,5,Delivered,01:54:00
975,18468,22,Delivered,15:32:00
976,10275,5,Delivered,03:14:00
977,12474,4,Delivered,04:35:00
978,15490,9,Delivered,22:31:00
979,14772,29,Delivered,00:24:00
980,12108,22,Delivered,05:24:00
981,17501,27,Delivered,05:47:00
982,14415,10,Delivered,01:53:00
983,18139,16,Delivered,20:40:00
984,18661,10,Delivered,08:00:00
985,18240,6,Delivered,06:20:00
986,12418,5,Delivered,20:44:00
987,18772,6,Delivered,00:46:00
988,12237,25,Delivered,13:49:00
989,13768,4,Delivered,16:40:00
990,19792,32,Delivered,05:15:00
991,19990,10,Delivered,21:59:00
992,19966,34,Delivered,19:57:00
993,17324,6,Delivered,18:21:00
994,11384,16,Delivered,04:38:00
995,13102,19,Delivered,03:42:00
996,13922,34,Delivered,11:40:00
997,16686,25,Delivered,13:27:00
998,13195,31,Delivered,02:03:00
999,11942,17,Delivered,15:07:00
1000,17714,30,In Transit,20:31:00
1001,14897,31,Delivered,14:27:00
1002,14783,19,Delivered,18:02:00
1003,11497,29,Delivered,17:25:00
1004,11958,1,Delivered,09:17:00
1005,19172,4,Delivered,11:01:00
1006,19746,28,Delivered,12:11:00
1007,17333,18,Delivered,05:46:00
1008,17950,26,Delivered,23:31:00
1009,13018,19,Delivered,20:56:00
1010,16747,6,Delivered,05:42:00
1011,10514,1,Delivered,20:35:00
1012,13935,8,Delivered,06:46:00
1013,13026,33,Delivered,23:08:00
1014,11200,21,Delivered,15:01:00
1015,15029,24,Delivered,22:02:00
1016,19785,25,Delivered,20:51:00
1017,10922,19,Delivered,14:12:00
1018,14650,29,Delivered,23:18:00
1019,15333,10,Delivered,14:37:00
1020,11077,12,Failed,08:34:00
1021,16769,33,Delivered,02:41:00
1022,19411,7,Delivered,22:23:00
1023,11672,17,Delivered,19:58:00
1024,10475,10,In Transit,02:03:00
1025,19187,31,Failed,09:47:00
1026,18840,6,Delivered,03:10:00
1027,15759,17,Delivered,20:14:00
1028,16298,18,Delivered,01:23:00
1029,12479,26,Delivered,07:01:00
1030,15494,16,Delivered,03:18:00
1031,13915,8,In Transit,09:00:00
1032,12139,24,Delivered,12:25:00
1033,15455,13,Delivered,17:03:00
1034,15380,29,Delivered,12:31:00
1035,18986,32,Delivered,23:03:00
1036,14024,24,Delivered,15:04:00
1037,13486,16,Delivered,23:31:00
1038,12456,11,Delivered,04:07:00
1039,12465,32,Delivered,17:04:00
1040,18697,6,Delivered,13:45:00
1041,11370,33,In Transit,06:54:00
1042,16689,18,Delivered,12:33:00
1043,17457,13,Delivered,12:27:00
1044,19975,10,Delivered,07:41:00
1045,11902,26,Delivered,19:58:00
1046,14872,17,Failed,17:29:00
1047,14711,1,In Transit,17:39:00
1048,17887,25,Delivered,21:55:00
1049,11794,34,Delivered,04:27:00
1050,12875,10,Delivered,04:16:00
1051,16218,20,Failed,04:38:00
1052,15214,7,Delivered,00:56:00
1053,12246,16,Delivered,05:48:00
1054,11742,29,Delivered,23:53:00
1055,11021,12,In Transit,16:36:00
1056,10706,17,Delivered,10:34:00
1057,14295,20,Delivered,19:27:00
1058,15577,26,Delivered,09:36:00
1059,17167,19,In Transit,11:35:00
1060,18178,12,Delivered,10:31:00
1061,10909,21,In Transit,23:27:00
1062,15194,34,Delivered,22:50:00
1063,13078,7,Delivered,12:08:00
1064,19367,15,Failed,02:25:00
1065,10595,1,Failed,05:13:00
1066,15305,26,Delivered,21:35:00
1067,10441,25,Delivered,22:24:00
1068,17607,15,Delivered,16:06:00
1069,14093,22,Delivered,23:15:00
1070,16135,6,Delivered,13:09:00
1071,10011,15,Delivered,18:47:00
1072,13777,24,Delivered,14:41:00
1073,19000,21,Delivered,10:13:00
1074,13709,7,Delivered,22:51:00
1075,13781,29,Delivered,00:29:00
1076,10094,32,Delivered,08:12:00
1077,19240,32,Delivered,21:03:00
1078,13950,5,Delivered,23:16:00
1079,15786,4,Delivered,05:59:00
1080,14871,22,Delivered,06:21:00
1081,14803,18,Delivered,20:01:00
1082,14868,17,Delivered,05:43:00
1083,10293,24,Delivered,09:48:00
1084,17889,2,Delivered,11:38:00
1085,17406,13,Delivered,11:29:00
1086,15596,15,Delivered,06:56:00
1087,12887,5,Failed,21:11:00
1088,16455,3,Delivered,15:07:00
1089,12543,3,In Transit,21:28:00
1090,11766,23,Delivered,19:30:00
1091,16801,28,Delivered,21:27:00
1092,11878,30,Delivered,17:20:00
1093,11982,18,Delivered,09:55:00
1094,19730,33,In Transit,03:54:00
1095,19609,26,Delivered,10:41:00
1096,12686,17,Delivered,08:25:00
1097,18931,7,Delivered,07:56:00
1098,13459,8,Delivered,00:40:00
1099,14542,31,Delivered,16:16:00
1100,12179,12,Delivered,22:47:00
1101,14451,31,In Transit,05:12:00
1102,13860,19,Delivered,07:53:00
1103,17624,10,Delivered,23:33:00
1104,17655,12,Delivered,13:44:00
1105,14520,20,Delivered,06:11:00
1106,12518,7,Delivered,07:47:00
1107,14837,14,Failed,16:52:00
1108,12886,11,Delivered,21:45:00
1109,17282,7,Delivered,23:18:00
1110,16256,29,In Transit,18:30:00
1111,14540,10,Delivered,17:22:00
1112,15640,29,Delivered,04:37:00
1113,19460,9,Delivered,05:55:00
1114,13482,10,In Transit,18:42:00
1115,11278,19,Delivered,07:31:00
1116,13147,31,Delivered,21:17:00
1117,18263,17,Delivered,04:33:00
1118,13206,9,Delivered,16:24:00
1119,19893,33,Delivered,08:56:00
1120,12743,34,Delivered,02:07:00
1121,16077,24,Delivered,15:05:00
1122,14048,9,In Transit,03:23:00
1123,15732,7,Delivered,01:06:00
1124,12946,16,Delivered,09:26:00
1125,15791,19,In Transit,08:06:00
1126,16795,6,Delivered,21:42:00
1127,16544,11,In Transit,16:15:00
1128,10701,12,Delivered,22:23:00
1129,13575,13,Delivered,05:26:00
1130,17700,12,Delivered,06:07:00
1131,12516,21,Delivered,05:35:00
1132,13001,10,Delivered,08:13:00
1133,15821,20,Delivered,20:40:00
1134,18582,28,Delivered,15:58:00
1135,13685,24,Delivered,09:44:00
1136,12996,5,Delivered,15:46:00
1137,14253,12,Delivered,02:47:00
1138,13412,2,Delivered,19:17:00
1139,17963,9,Delivered,07:19:00
1140,16310,22,Delivered,03:10:00
1141,18612,5,Delivered,12:42:00
1142,15013,12,Delivered,02:46:00
1143,17751,1,Delivered,01:48:00
1144,15980,22,Delivered,14:15:00
1145,14049,19,In Transit,14:37:00
1146,14900,16,Delivered,01:28:00
1147,11319,31,Delivered,04:55:00
1148,19773,3,Failed,20:32:00
1149,19138,23,Delivered,23:42:00
1150,17143,18,Delivered,13:54:00
1151,11898,26,Delivered,08:12:00
1152,17466,13,Delivered,22:00:00
1153,10604,18,Delivered,05:13:00
1154,12847,3,Delivered,16:04:00
1155,18208,23,Delivered,21:27:00
1156,10394,3,Delivered,01:44:00
1157,14437,25,Delivered,05:33:00
1158,19448,27,Delivered,07:16:00
1159,17235,27,Delivered,07:07:00
1160,15399,25,Delivered,06:22:00
1161,10096,24,Delivered,20:23:00
1162,11663,8,Delivered,14:33:00
1163,18971,9,In Transit,15:12:00
1164,15131,30,Delivered,14:40:00
1165,11489,19,Delivered,06:55:00
1166,18317,16,Delivered,20:22:00
1167,12708,24,Delivered,11:15:00
1168,11596,21,Delivered,12:50:00
1169,19278,6,Delivered,06:34:00
1170,12378,5,Delivered,08:36:00
1171,15141,14,In Transit,03:15:00
1172,16148,4,Delivered,19:08:00
1173,18242,8,In Transit,04:58:00
1174,13949,24,Delivered,17:53:00
1175,13934,11,Delivered,15:07:00
1176,14798,17,Failed,20:24:00
1177,14373,21,Delivered,17:33:00
1178,19863,26,In Transit,18:12:00
1179,18243,27,Delivered,11:18:00
1180,13449,16,Delivered,06:59:00
1181,12944,26,Delivered,15:51:00
1182,12466,33,Delivered,19:51:00
1183,18583,31,Delivered,18:33:00
1184,15507,6,Delivered,04:27:00
1185,12699,8,Delivered,05:39:00
1186,12448,7,Delivered,05:57:00
1187,10020,34,Delivered,03:24:00
1188,12749,14,Delivered,13:26:00
1189,15400,16,Delivered,08:32:00
1190,18079,9,Delivered,20:02:00
1191,16872,10,Delivered,15:07:00
1192,14709,17,In Transit,07:12:00
1193,19477,12,Delivered,20:27:00
1194,10810,6,Delivered,18:08:00
1195,17478,19,Delivered,23:45:00
1196,12274,29,In Transit,17:00:00
1197,11924,6,Delivered,14:41:00
1198,11471,25,Delivered,21:42:00
1199,17935,24,Delivered,13:40:00
1200,17408,25,Delivered,04:36:00
1201,12407,16,Delivered,01:09:00
1202,11143,16,Failed,18:49:00
1203,11748,6,In Transit,20:49:00
1204,15710,21,Delivered,21:36:00
1205,14976,4,Delivered,18:11:00
1206,17301,34,Failed,11:56:00
1207,18149,28,Delivered,04:50:00
1208,12834,28,Delivered,15:37:00
1209,13132,17,Delivered,07:40:00
1210,11311,14,Delivered,09:45:00
1211,18651,7,Delivered,11:56:00
1212,16775,22,In Transit,19:01:00
1213,16757,1,Delivered,07:06:00
1214,10621,29,Delivered,02:22:00
1215,12702,31,Delivered,12:37:00
1216,12200,30,Delivered,18:17:00
1217,16197,15,Delivered,16:16:00
1218,18825,18,Delivered,03:07:00
1219,11047,30,Delivered,20:23:00
1220,15769,34,In Transit,22:55:00
1221,19948,11,Delivered,02:26:00
1222,19020,27,In Transit,17:30:00
1223,10744,24,Delivered,14:02:00
1224,10223,8,Delivered,12:08:00
1225,13150,18,Delivered,15:01:00
1226,10626,13,Delivered,23:16:00
1227,19335,24,Delivered,04:02:00
1228,17567,23,Delivered,05:56:00
1229,14583,12,Delivered,07:40:00
1230,15712,30,Delivered,03:03:00
1231,13285,31,Delivered,23:42:00
1232,17586,28,Delivered,17:40:00
1233,19647,22,Delivered,09:03:00
1234,11531,28,Delivered,01:21:00
1235,19686,13,Delivered,16:09:00
1236,10354,25,Delivered,15:05:00
1237,12475,7,Delivered,18:47:00
1238,18014,6,Delivered,16:01:00
1239,16476,24,Delivered,06:50:00
1240,16450,19,Delivered,09:02:00
1241,10240,19,Delivered,04:18:00
1242,12626,9,In Transit,06:19:00
1243,19787,29,Delivered,12:50:00
1244,17199,24,Failed,11:02:00
1245,17693,5,Delivered,06:45:00
1246,12998,26,Failed,05:43:00
1247,16441,14,Delivered,05:44:00
1248,14563,29,Delivered,14:17:00
1249,18615,6,Delivered,19:04:00
1250,11480,7,Delivered,14:29:00
1251,11019,18,In Transit,00:33:00
1252,13095,23,Delivered,13:08:00
1253,16183,1,Failed,00:49:00
1254,14961,4,Delivered,02:15:00
1255,18493,23,Delivered,20:58:00
1256,11104,27,Delivered,04:07:00
1257,16082,26,Failed,23:51:00
1258,19526,8,Delivered,18:17:00
1259,15191,16,Delivered,15:58:00
1260,14182,3,Delivered,20:06:00
1261,14468,32,Delivered,01:56:00
1262,11627,5,In Transit,18:55:00
1263,16718,20,Delivered,16:31:00
1264,13799,14,Delivered,00:44:00
1265,13054,32,Delivered,18:18:00
1266,12868,26,Delivered,06:34:00
1267,11433,6,Delivered,21:24:00
1268,17984,5,Delivered,06:14:00
1269,19347,13,Delivered,03:03:00
1270,19420,32,Delivered,10:00:00
1271,14077,16,Delivered,17:34:00
1272,10218,1,Delivered,01:23:00
1273,13556,13,Failed,00:04:00
1274,17937,11,Failed,01:21:00
1275,18422,8,Delivered,04:13:00
1276,11035,25,Delivered,21:46:00
1277,13774,32,Delivered,14:53:00
1278,14133,24,Delivered,09:13:00
1279,12336,28,Delivered,01:57:00
1280,16493,14,Delivered,03:06:00
1281,11483,3,Delivered,05:18:00
1282,10907,27,Delivered,07:13:00
1283,16089,20,In Transit,23:37:00
1284,16467,15,Delivered,03:58:00
1285,15677,27,Delivered,14:14:00
1286,12771,28,Delivered,10:30:00
1287,11806,25,Delivered,05:50:00
1288,17375,33,Delivered,00:33:00
1289,12115,14,Delivered,02:48:00
1290,14535,8,Delivered,08:32:00
1291,12532,14,Delivered,18:46:00
1292,18526,1,Delivered,01:23:00
1293,13471,16,Delivered,14:26:00
1294,11403,18,In Transit,14:12:00
1295,10853,7,Delivered,05:52:00
1296,13083,15,Delivered,11:20:00
1297,18025,24,Delivered,15:00:00
1298,17566,13,Delivered,05:29:00
1299,15530,9,In Transit,14:24:00
1300,17855,15,Delivered,08:06:00
1301,14933,24,Delivered,20:48:00
1302,15160,33,Delivered,07:19:00
1303,19716,16,Delivered,01:07:00
1304,13847,8,In Transit,13:25:00
1305,16484,29,Delivered,04:37:00
1306,10748,23,Delivered,12:56:00
1307,13035,31,In Transit,02:27:00
1308,10348,14,Delivered,16:37:00
1309,13352,30,Delivered,03:42:00
1310,12865,27,Delivered,05:02:00
1311,12168,16,Delivered,09:46:00
1312,16955,6,Delivered,22:28:00
1313,16210,33,Delivered,17:35:00
1314,12778,18,Delivered,22:41:00
1315,11442,16,In Transit,15:15:00
1316,15658,12,Delivered,04:48:00
1317,19658,20,Delivered,18:37:00
1318,13028,29,Delivered,02:47:00
1319,16118,30,In Transit,02:30:00
1320,12484,26,Delivered,15:35:00
1321,12883,22,In Transit,14:39:00
1322,15562,33,Delivered,13:49:00
1323,10764,29,In Transit,21:29:00
1324,16482,22,Delivered,10:41:00
1325,11617,13,Delivered,19:22:00
1326,11223,9,Delivered,20:34:00
1327,18665,24,Delivered,02:02:00
1328,16222,15,Delivered,07:13:00
1329,11577,13,Delivered,08:14:00
1330,19392,27,Delivered,06:33:00
1331,16351,7,In Transit,16:25:00
1332,13783,8,Delivered,06:26:00
1333,14375,14,Delivered,18:11:00
1334,10709,12,Delivered,16:15:00
1335,10510,17,Delivered,10:03:00
1336,12955,29,In Transit,01:13:00
1337,17538,27,Delivered,12:05:00
1338,16339,1,Delivered,04:37:00
1339,18923,34,Delivered,16:32:00
1340,17064,4,Failed,09:16:00
1341,17163,24,In Transit,00:40:00
1342,17372,21,Delivered,20:38:00
1343,16829,33,Delivered,09:59:00
1344,13616,7,Delivered,01:54:00
1345,14657,1,Delivered,14:05:00
1346,16976,3,Delivered,00:43:00
1347,14351,15,Delivered,14:24:00
1348,10712,31,Delivered,20:46:00
1349,16479,16,Delivered,15:19:00
1350,19130,10,Delivered,15:12:00
1351,18205,29,Delivered,09:58:00
1352,19204,6,Delivered,13:00:00
1353,10713,29,Delivered,20:41:00
1354,19113,17,Delivered,18:19:00
1355,11246,22,Delivered,03:47:00
1356,19786,24,In Transit,22:13:00
1357,16849,17,Delivered,01:05:00
1358,15134,21,Delivered,22:16:00
1359,10716,11,In Transit,03:04:00
1360,13464,7,Delivered,10:26:00
1361,14395,5,Failed,02:13:00
1362,14569,21,Delivered,08:58:00
1363,18804,18,Delivered,03:31:00
1364,18490,20,Delivered,07:27:00
1365,17702,15,Delivered,10:58:00
1366,10213,5,Delivered,23:06:00
1367,19768,13,Delivered,20:58:00
1368,16839,12,In Transit,23:30:00
1369,11011,21,Delivered,16:03:00
1370,10324,6,Delivered,18:53:00
1371,15397,7,Delivered,00:55:00
1372,15991,26,Delivered,15:04:00
1373,13173,8,Delivered,20:00:00
1374,10335,9,Delivered,01:03:00
1375,18306,27,Delivered,11:51:00
1376,12211,4,Delivered,23:26:00
1377,14272,21,Delivered,00:56:00
1378,16741,31,Delivered,07:42:00
1379,10234,21,Delivered,22:43:00
1380,15951,25,Delivered,21:37:00
1381,15738,15,Delivered,23:02:00
1382,17922,28,Delivered,19:10:00
1383,12349,14,Delivered,06:29:00
1384,12037,4,Delivered,09:25:00
1385,17485,20,Delivered,03:47:00
1386,16007,34,Delivered,13:10:00
1387,14554,12,Delivered,14:04:00
1388,18073,33,Delivered,11:40:00
1389,11459,24,In Transit,13:19:00
1390,13289,20,Delivered,09:32:00
1391,13065,5,Delivered,02:13:00
1392,19437,30,Delivered,08:54:00
1393,10775,24,In Transit,08:06:00
1394,16833,7,Delivered,17:11:00
1395,10872,16,Delivered,20:15:00
1396,18750,15,Delivered,15:51:00
1397,11264,23,Delivered,04:43:00
1398,14834,12,Delivered,05:00:00
1399,13895,29,Delivered,09:49:00
1400,16324,15,Delivered,15:11:00
1401,19213,29,In Transit,00:04:00
1402,17020,21,Delivered,04:18:00
1403,11221,15,Delivered,00:33:00
1404,11447,14,Delivered,07:30:00
1405,13185,16,Delivered,18:40:00
1406,10409,15,In Transit,12:48:00
1407,14345,4,Delivered,00:02:00
1408,13022,27,Delivered,06:41:00
